2.6119e-10	2.2637e-10	1.7413e-10	1.393e-10	1.5672e-10	2.2637e-10	2.6119e-10	2.7861e-10	2.6119e-10	2.4378e-10	2.4378e-10	2.0896e-10	1.9154e-10	1.9154e-10	1.9154e-10	1.7413e-10	1.7413e-10	1.9154e-10	2.0896e-10	2.2637e-10	2.2637e-10	2.2637e-10	2.0896e-10	2.0896e-10	2.2637e-10	2.6119e-10	3.4826e-10	4.5274e-10	5.0498e-10	4.7015e-10	4.1791e-10	3.6567e-10	3.1343e-10	2.6119e-10	2.0896e-10	1.7413e-10	1.393e-10	1.2189e-10	1.2189e-10	1.2189e-10	1.2189e-10	1.393e-10	1.393e-10	1.393e-10	1.393e-10	1.2189e-10	8.7065e-11	6.9652e-11	6.9652e-11	5.2239e-11	5.2239e-11	3.4826e-11	1.7413e-11	1.7413e-11	3.4826e-11	3.4826e-11	3.4826e-11	3.4826e-11	8.7065e-11	6.9652e-11	6.9652e-11	1.7413e-11	1.7413e-11	1.7413e-11	8.7065e-11	1.0448e-10	1.0448e-10	1.0448e-10	6.9652e-11	6.9652e-11	5.2239e-11	5.2239e-11	3.4826e-11	3.4826e-11	3.4826e-11	3.4826e-11	1.7413e-11	1.7413e-11	1.7413e-11	1.7413e-11	3.4826e-11	3.4826e-11	3.4826e-11	3.4826e-11	3.4826e-11	1.7413e-11	1.7413e-11	1.7413e-11	1.7413e-11	1.7413e-11	1.7413e-11	1.7413e-11	1.7413e-11	1.7413e-11	1.7413e-11	3.4826e-11	1.7413e-11	1.7413e-11	1.7413e-11	5.2239e-11	3.4826e-11
1.9154e-10	1.7413e-10	1.393e-10	1.0448e-10	1.0448e-10	1.393e-10	1.9154e-10	1.9154e-10	1.9154e-10	1.9154e-10	1.9154e-10	1.5672e-10	1.393e-10	1.393e-10	1.2189e-10	1.2189e-10	1.2189e-10	1.393e-10	1.5672e-10	1.5672e-10	1.7413e-10	1.7413e-10	1.7413e-10	1.7413e-10	1.9154e-10	2.2637e-10	3.1343e-10	4.005e-10	4.5274e-10	4.3532e-10	3.6567e-10	3.1343e-10	2.4378e-10	1.9154e-10	1.5672e-10	1.2189e-10	1.0448e-10	8.7065e-11	5.2239e-11	6.9652e-11	6.9652e-11	8.7065e-11	8.7065e-11	8.7065e-11	5.2239e-11	5.2239e-11	5.2239e-11	5.2239e-11	5.2239e-11	5.2239e-11	8.7065e-11	5.2239e-11	3.4826e-11	3.4826e-11	3.4826e-11	3.4826e-11	1.7413e-11	1.7413e-11	1.7413e-11	1.7413e-11	1.7413e-11	1.7413e-11	1.7413e-11	1.7413e-11	3.4826e-11	3.4826e-11	3.4826e-11	3.4826e-11	6.9652e-11	6.9652e-11	5.2239e-11	5.2239e-11	5.2239e-11	5.2239e-11	5.2239e-11	3.4826e-11	1.7413e-11	1.7413e-11	1.7413e-11	1.7413e-11	3.4826e-11	3.4826e-11	3.4826e-11	3.4826e-11	5.2239e-11	5.2239e-11	6.9652e-11	3.4826e-11	1.7413e-11	1.7413e-11	1.7413e-11	1.7413e-11	1.7413e-11	3.4826e-11	3.4826e-11	3.4826e-11	1.7413e-11	1.7413e-11	1.7413e-11	1.7413e-11	3.4826e-11
1.2189e-10	1.2189e-10	1.0448e-10	8.7065e-11	8.7065e-11	1.0448e-10	1.2189e-10	1.393e-10	1.393e-10	1.2189e-10	1.0448e-10	8.7065e-11	8.7065e-11	8.7065e-11	8.7065e-11	8.7065e-11	1.0448e-10	1.2189e-10	1.393e-10	1.393e-10	1.2189e-10	1.2189e-10	1.0448e-10	1.0448e-10	1.2189e-10	1.393e-10	2.2637e-10	3.3085e-10	4.1791e-10	4.005e-10	3.4826e-10	2.4378e-10	1.9154e-10	1.393e-10	1.2189e-10	8.7065e-11	8.7065e-11	3.4826e-11	3.4826e-11	3.4826e-11	3.4826e-11	6.9652e-11	6.9652e-11	3.4826e-11	1.7413e-11	2.5849e-26	3.4826e-11	6.9652e-11	1.0448e-10	1.0448e-10	5.2239e-11	5.2239e-11	5.2239e-11	5.2239e-11	3.4826e-11	1.7413e-11	1.7413e-11	1.7413e-11	1.7413e-11	1.7413e-11	1.7413e-11	1.7413e-11	1.7413e-11	1.7413e-11	1.7413e-11	1.7413e-11	1.7413e-11	3.4826e-11	3.4826e-11	1.7413e-11	5.2239e-11	5.2239e-11	5.2239e-11	5.2239e-11	5.2239e-11	3.4826e-11	3.4826e-11	1.7413e-11	1.7413e-11	1.7413e-11	3.4826e-11	3.4826e-11	3.4826e-11	5.2239e-11	6.9652e-11	8.7065e-11	8.7065e-11	8.7065e-11	8.7065e-11	6.9652e-11	6.9652e-11	1.7413e-11	5.2239e-11	5.2239e-11	3.4826e-11	3.4826e-11	3.4826e-11	1.7413e-11	1.7413e-11	1.7413e-11	3.4826e-11
1.0448e-10	1.0448e-10	1.0448e-10	8.7065e-11	8.7065e-11	6.9652e-11	8.7065e-11	1.0448e-10	1.0448e-10	8.7065e-11	8.7065e-11	6.9652e-11	6.9652e-11	6.9652e-11	6.9652e-11	6.9652e-11	8.7065e-11	1.0448e-10	1.0448e-10	1.0448e-10	1.0448e-10	8.7065e-11	8.7065e-11	8.7065e-11	8.7065e-11	1.0448e-10	1.393e-10	2.2637e-10	3.3085e-10	3.3085e-10	3.1343e-10	2.4378e-10	1.9154e-10	1.5672e-10	1.393e-10	1.2189e-10	1.0448e-10	1.0448e-10	8.7065e-11	8.7065e-11	8.7065e-11	8.7065e-11	6.9652e-11	1.0448e-10	6.9652e-11	6.9652e-11	6.9652e-11	1.0448e-10	1.2189e-10	1.0448e-10	1.0448e-10	6.9652e-11	6.9652e-11	6.9652e-11	5.2239e-11	3.4826e-11	1.7413e-11	1.7413e-11	1.7413e-11	1.7413e-11	1.7413e-11	1.7413e-11	1.7413e-11	1.7413e-11	1.7413e-11	1.7413e-11	1.7413e-11	1.7413e-11	1.7413e-11	1.7413e-11	1.7413e-11	5.2239e-11	5.2239e-11	5.2239e-11	5.2239e-11	5.2239e-11	3.4826e-11	1.7413e-11	1.7413e-11	1.7413e-11	3.4826e-11	3.4826e-11	3.4826e-11	1.7413e-11	6.9652e-11	8.7065e-11	1.0448e-10	1.0448e-10	8.7065e-11	8.7065e-11	3.4826e-11	3.4826e-11	1.7413e-11	5.2239e-11	3.4826e-11	3.4826e-11	3.4826e-11	1.7413e-11	1.7413e-11	1.7413e-11	3.4826e-11
8.7065e-11	1.0448e-10	1.0448e-10	8.7065e-11	8.7065e-11	8.7065e-11	8.7065e-11	8.7065e-11	8.7065e-11	8.7065e-11	6.9652e-11	6.9652e-11	5.2239e-11	5.2239e-11	5.2239e-11	6.9652e-11	8.7065e-11	8.7065e-11	3.4826e-11	6.9652e-11	3.4826e-11	1.7413e-11	3.4826e-11	3.4826e-11	3.4826e-11	5.2239e-11	6.9652e-11	8.7065e-11	1.9154e-10	2.4378e-10	2.4378e-10	2.0896e-10	1.9154e-10	1.5672e-10	1.393e-10	1.393e-10	1.2189e-10	1.2189e-10	1.2189e-10	1.2189e-10	1.2189e-10	1.393e-10	1.5672e-10	1.5672e-10	1.5672e-10	1.2189e-10	1.2189e-10	1.2189e-10	1.2189e-10	1.2189e-10	1.2189e-10	1.2189e-10	1.0448e-10	1.0448e-10	5.2239e-11	3.4826e-11	1.7413e-11	1.7413e-11	1.7413e-11	1.7413e-11	1.7413e-11	1.7413e-11	1.7413e-11	1.7413e-11	1.7413e-11	1.7413e-11	1.7413e-11	1.7413e-11	1.7413e-11	1.7413e-11	1.7413e-11	5.2239e-11	5.2239e-11	5.2239e-11	6.9652e-11	5.2239e-11	5.2239e-11	1.7413e-11	1.7413e-11	1.7413e-11	1.7413e-11	2.5849e-26	1.7413e-11	1.7413e-11	1.7413e-11	6.9652e-11	8.7065e-11	8.7065e-11	8.7065e-11	3.4826e-11	3.4826e-11	3.4826e-11	1.7413e-11	1.7413e-11	1.7413e-11	3.4826e-11	1.7413e-11	1.7413e-11	2.5849e-26	1.7413e-11	3.4826e-11
8.7065e-11	1.0448e-10	1.2189e-10	1.2189e-10	1.2189e-10	1.2189e-10	1.0448e-10	1.0448e-10	1.0448e-10	1.0448e-10	8.7065e-11	6.9652e-11	6.9652e-11	5.2239e-11	5.2239e-11	6.9652e-11	3.4826e-11	3.4826e-11	1.7413e-11	5.2239e-11	5.2239e-11	1.7413e-11	6.9652e-11	8.7065e-11	5.2239e-11	6.9652e-11	6.9652e-11	6.9652e-11	1.393e-10	1.7413e-10	1.9154e-10	1.9154e-10	1.9154e-10	1.7413e-10	1.5672e-10	1.5672e-10	1.5672e-10	1.5672e-10	1.5672e-10	1.5672e-10	1.7413e-10	1.9154e-10	2.0896e-10	2.0896e-10	1.7413e-10	1.393e-10	1.2189e-10	1.0448e-10	1.0448e-10	1.2189e-10	1.2189e-10	1.2189e-10	1.2189e-10	1.0448e-10	8.7065e-11	3.4826e-11	3.4826e-11	1.7413e-11	1.7413e-11	1.7413e-11	1.7413e-11	1.7413e-11	1.7413e-11	1.7413e-11	1.7413e-11	2.5849e-26	2.5849e-26	1.7413e-11	1.7413e-11	1.7413e-11	1.7413e-11	5.2239e-11	5.2239e-11	5.2239e-11	6.9652e-11	5.2239e-11	3.4826e-11	1.7413e-11	1.7413e-11	2.5849e-26	2.5849e-26	2.5849e-26	2.5849e-26	2.5849e-26	1.7413e-11	1.7413e-11	3.4826e-11	6.9652e-11	6.9652e-11	3.4826e-11	3.4826e-11	3.4826e-11	1.7413e-11	1.7413e-11	1.7413e-11	1.7413e-11	2.5849e-26	2.5849e-26	2.5849e-26	1.7413e-11	3.4826e-11
1.2189e-10	1.2189e-10	1.393e-10	1.393e-10	1.2189e-10	1.2189e-10	1.2189e-10	1.2189e-10	1.2189e-10	1.0448e-10	1.0448e-10	8.7065e-11	6.9652e-11	6.9652e-11	6.9652e-11	3.4826e-11	3.4826e-11	1.7413e-11	1.7413e-11	1.7413e-11	5.2239e-11	5.2239e-11	6.9652e-11	8.7065e-11	1.0448e-10	6.9652e-11	6.9652e-11	6.9652e-11	6.9652e-11	6.9652e-11	1.2189e-10	1.5672e-10	1.5672e-10	1.5672e-10	1.7413e-10	1.5672e-10	1.5672e-10	1.393e-10	1.5672e-10	1.5672e-10	1.7413e-10	1.9154e-10	1.9154e-10	1.7413e-10	1.393e-10	1.2189e-10	1.0448e-10	1.0448e-10	1.0448e-10	1.0448e-10	1.0448e-10	1.0448e-10	1.0448e-10	8.7065e-11	8.7065e-11	3.4826e-11	3.4826e-11	1.7413e-11	1.7413e-11	1.7413e-11	1.7413e-11	1.7413e-11	1.7413e-11	1.7413e-11	1.7413e-11	1.7413e-11	1.7413e-11	1.7413e-11	1.7413e-11	1.7413e-11	1.7413e-11	5.2239e-11	5.2239e-11	5.2239e-11	6.9652e-11	5.2239e-11	1.7413e-11	1.7413e-11	2.5849e-26	2.5849e-26	2.5849e-26	2.5849e-26	2.5849e-26	2.5849e-26	1.7413e-11	1.7413e-11	1.7413e-11	1.7413e-11	1.7413e-11	1.7413e-11	1.7413e-11	1.7413e-11	1.7413e-11	1.7413e-11	1.7413e-11	2.5849e-26	2.5849e-26	2.5849e-26	2.5849e-26	1.7413e-11	3.4826e-11
1.5672e-10	1.5672e-10	1.5672e-10	1.5672e-10	1.393e-10	1.2189e-10	1.2189e-10	1.2189e-10	1.0448e-10	1.0448e-10	1.0448e-10	8.7065e-11	8.7065e-11	5.2239e-11	3.4826e-11	3.4826e-11	3.4826e-11	1.7413e-11	1.7413e-11	1.7413e-11	5.2239e-11	3.4826e-11	3.4826e-11	5.2239e-11	6.9652e-11	6.9652e-11	6.9652e-11	5.2239e-11	5.2239e-11	5.2239e-11	5.2239e-11	1.0448e-10	1.2189e-10	1.393e-10	1.393e-10	1.393e-10	1.393e-10	1.393e-10	1.393e-10	1.393e-10	1.393e-10	1.393e-10	1.393e-10	1.2189e-10	1.0448e-10	8.7065e-11	8.7065e-11	3.4826e-11	8.7065e-11	8.7065e-11	8.7065e-11	8.7065e-11	8.7065e-11	8.7065e-11	6.9652e-11	6.9652e-11	3.4826e-11	3.4826e-11	3.4826e-11	1.7413e-11	1.7413e-11	1.7413e-11	1.7413e-11	1.7413e-11	1.7413e-11	3.4826e-11	1.7413e-11	1.7413e-11	1.7413e-11	1.7413e-11	1.7413e-11	3.4826e-11	3.4826e-11	3.4826e-11	3.4826e-11	3.4826e-11	1.7413e-11	1.7413e-11	2.5849e-26	2.5849e-26	2.5849e-26	1.7413e-11	1.7413e-11	2.5849e-26	2.5849e-26	1.7413e-11	1.7413e-11	1.7413e-11	1.7413e-11	1.7413e-11	1.7413e-11	1.7413e-11	1.7413e-11	1.7413e-11	2.5849e-26	2.5849e-26	2.5849e-26	2.5849e-26	2.5849e-26	1.7413e-11	3.4826e-11
1.9154e-10	1.2189e-10	1.9154e-10	1.9154e-10	1.5672e-10	1.393e-10	1.2189e-10	1.2189e-10	1.0448e-10	1.0448e-10	1.0448e-10	8.7065e-11	5.2239e-11	5.2239e-11	6.9652e-11	6.9652e-11	5.2239e-11	3.4826e-11	1.7413e-11	1.7413e-11	1.7413e-11	3.4826e-11	3.4826e-11	5.2239e-11	5.2239e-11	6.9652e-11	3.4826e-11	5.2239e-11	2.5849e-26	3.4826e-11	3.4826e-11	5.2239e-11	5.2239e-11	6.9652e-11	1.0448e-10	1.0448e-10	1.0448e-10	8.7065e-11	8.7065e-11	1.0448e-10	8.7065e-11	8.7065e-11	6.9652e-11	6.9652e-11	6.9652e-11	6.9652e-11	6.9652e-11	6.9652e-11	6.9652e-11	6.9652e-11	6.9652e-11	6.9652e-11	6.9652e-11	6.9652e-11	6.9652e-11	6.9652e-11	6.9652e-11	3.4826e-11	3.4826e-11	3.4826e-11	1.7413e-11	1.7413e-11	1.7413e-11	1.7413e-11	1.7413e-11	3.4826e-11	1.7413e-11	1.7413e-11	1.7413e-11	1.7413e-11	1.7413e-11	3.4826e-11	3.4826e-11	3.4826e-11	3.4826e-11	1.7413e-11	1.7413e-11	2.5849e-26	2.5849e-26	2.5849e-26	1.7413e-11	1.7413e-11	1.7413e-11	1.7413e-11	1.7413e-11	3.4826e-11	1.7413e-11	1.7413e-11	1.7413e-11	1.7413e-11	1.7413e-11	1.7413e-11	1.7413e-11	1.7413e-11	2.5849e-26	2.5849e-26	2.5849e-26	2.5849e-26	2.5849e-26	1.7413e-11	1.7413e-11
1.9154e-10	2.0896e-10	2.0896e-10	1.9154e-10	1.5672e-10	1.2189e-10	1.2189e-10	1.0448e-10	8.7065e-11	8.7065e-11	3.4826e-11	3.4826e-11	3.4826e-11	3.4826e-11	5.2239e-11	6.9652e-11	6.9652e-11	5.2239e-11	3.4826e-11	1.7413e-11	1.7413e-11	3.4826e-11	3.4826e-11	5.2239e-11	5.2239e-11	5.2239e-11	5.2239e-11	5.2239e-11	1.7413e-11	5.2239e-11	5.2239e-11	3.4826e-11	6.9652e-11	6.9652e-11	1.0448e-10	1.0448e-10	1.0448e-10	1.0448e-10	8.7065e-11	8.7065e-11	6.9652e-11	5.2239e-11	5.2239e-11	5.2239e-11	5.2239e-11	5.2239e-11	5.2239e-11	1.7413e-11	1.7413e-11	6.9652e-11	6.9652e-11	6.9652e-11	6.9652e-11	6.9652e-11	6.9652e-11	6.9652e-11	6.9652e-11	3.4826e-11	3.4826e-11	3.4826e-11	3.4826e-11	2.5849e-26	2.5849e-26	2.5849e-26	2.5849e-26	3.4826e-11	1.7413e-11	2.5849e-26	1.7413e-11	1.7413e-11	1.7413e-11	1.7413e-11	3.4826e-11	3.4826e-11	1.7413e-11	1.7413e-11	2.5849e-26	2.5849e-26	2.5849e-26	1.7413e-11	1.7413e-11	1.7413e-11	1.7413e-11	1.7413e-11	3.4826e-11	3.4826e-11	1.7413e-11	1.7413e-11	1.7413e-11	1.7413e-11	1.7413e-11	1.7413e-11	1.7413e-11	1.7413e-11	2.5849e-26	2.5849e-26	2.5849e-26	2.5849e-26	2.5849e-26	1.7413e-11	1.7413e-11
1.0448e-10	1.2189e-10	1.2189e-10	1.2189e-10	1.0448e-10	8.7065e-11	3.4826e-11	3.4826e-11	3.4826e-11	1.7413e-11	1.7413e-11	2.5849e-26	2.5849e-26	2.5849e-26	1.7413e-11	1.7413e-11	3.4826e-11	1.7413e-11	1.7413e-11	1.7413e-11	2.5849e-26	2.5849e-26	2.5849e-26	2.5849e-26	2.5849e-26	2.5849e-26	2.5849e-26	2.5849e-26	2.5849e-26	2.5849e-26	6.9652e-11	3.4826e-11	5.2239e-11	6.9652e-11	5.2239e-11	5.2239e-11	5.2239e-11	3.4826e-11	3.4826e-11	1.7413e-11	1.7413e-11	1.7413e-11	3.4826e-11	3.4826e-11	5.2239e-11	5.2239e-11	1.7413e-11	3.4826e-11	6.9652e-11	6.9652e-11	6.9652e-11	8.7065e-11	1.0448e-10	8.7065e-11	8.7065e-11	8.7065e-11	8.7065e-11	1.0448e-10	5.2239e-11	5.2239e-11	5.2239e-11	5.2239e-11	3.4826e-11	1.7413e-11	1.7413e-11	6.9652e-11	5.2239e-11	3.4826e-11	1.7413e-11	1.7413e-11	1.7413e-11	1.7413e-11	1.7413e-11	1.7413e-11	2.5849e-26	2.5849e-26	2.5849e-26	2.5849e-26	2.5849e-26	1.7413e-11	1.7413e-11	3.4826e-11	3.4826e-11	3.4826e-11	3.4826e-11	3.4826e-11	5.2239e-11	5.2239e-11	1.7413e-11	1.7413e-11	1.7413e-11	1.7413e-11	1.7413e-11	1.7413e-11	2.5849e-26	2.5849e-26	2.5849e-26	2.5849e-26	2.5849e-26	2.5849e-26	2.5849e-26
1.7413e-11	3.4826e-11	3.4826e-11	3.4826e-11	3.4826e-11	3.4826e-11	1.7413e-11	1.7413e-11	1.7413e-11	1.7413e-11	1.7413e-11	1.7413e-11	1.7413e-11	3.4826e-11	3.4826e-11	3.4826e-11	5.2239e-11	5.2239e-11	6.9652e-11	5.2239e-11	5.2239e-11	5.2239e-11	3.4826e-11	3.4826e-11	1.7413e-11	1.7413e-11	2.5849e-26	2.5849e-26	1.7413e-11	3.4826e-11	3.4826e-11	3.4826e-11	3.4826e-11	3.4826e-11	3.4826e-11	3.4826e-11	3.4826e-11	3.4826e-11	3.4826e-11	6.9652e-11	5.2239e-11	1.7413e-11	3.4826e-11	3.4826e-11	3.4826e-11	5.2239e-11	1.7413e-11	3.4826e-11	8.7065e-11	8.7065e-11	8.7065e-11	8.7065e-11	1.0448e-10	8.7065e-11	8.7065e-11	1.0448e-10	1.0448e-10	1.2189e-10	1.2189e-10	1.0448e-10	6.9652e-11	6.9652e-11	5.2239e-11	3.4826e-11	3.4826e-11	1.0448e-10	6.9652e-11	5.2239e-11	3.4826e-11	1.7413e-11	1.7413e-11	1.7413e-11	1.7413e-11	2.5849e-26	2.5849e-26	2.5849e-26	2.5849e-26	2.5849e-26	2.5849e-26	2.5849e-26	2.5849e-26	3.4826e-11	3.4826e-11	3.4826e-11	3.4826e-11	5.2239e-11	5.2239e-11	1.7413e-11	1.7413e-11	1.7413e-11	1.7413e-11	1.7413e-11	1.7413e-11	1.7413e-11	2.5849e-26	2.5849e-26	2.5849e-26	2.5849e-26	2.5849e-26	2.5849e-26	2.5849e-26
